text,category,value
Sample text 780,B,0.7288750390028097
Sample text 781,C,0.08017821278541326
Sample text 782,B,0.4371588095606457
Sample text 783,A,0.7765833371340305
Sample text 784,C,0.9683833774240781
Sample text 785,B,0.1923693608083339
Sample text 786,B,0.7212228516024166
Sample text 787,B,0.5690006871125178
Sample text 788,B,0.6332187776453588
Sample text 789,B,0.5898998017171695
Sample text 790,B,0.5834610561369302
Sample text 791,B,0.9724056326872451
Sample text 792,A,0.018104824162582966
Sample text 793,A,0.13539240271571118
Sample text 794,A,0.82166140379104
Sample text 795,A,0.08818669293597192
Sample text 796,B,0.9320336973165123
Sample text 797,B,0.11272856933432196
Sample text 798,B,0.1721824716792556
Sample text 799,B,0.4655978183240135
Sample text 800,C,0.1863380277044434
Sample text 801,B,0.4821320537183783
Sample text 802,B,0.5180116622551187
Sample text 803,B,0.7693308326782471
Sample text 804,A,0.19525831792770754
Sample text 805,B,0.8372694165780283
Sample text 806,B,0.1011845195075004
Sample text 807,A,0.8290151277562596
Sample text 808,C,0.5791388324813677
Sample text 809,C,0.18148797260162208
Sample text 810,B,0.14900189770133898
Sample text 811,B,0.8841701036920264
Sample text 812,B,0.9917765412448573
Sample text 813,A,0.601880510451708
Sample text 814,C,0.7994864849664854
Sample text 815,C,0.9880417480971682
Sample text 816,B,0.8781510129696204
Sample text 817,C,0.5096140086699913
Sample text 818,A,0.8215583807287815
Sample text 819,C,0.4105999043196443
Sample text 820,A,0.03725291731937719
Sample text 821,B,0.22123694687179063
Sample text 822,A,0.2957880582617657
Sample text 823,C,0.38381294201600236
Sample text 824,C,0.45575918849450525
Sample text 825,B,0.7269448403811183
Sample text 826,B,0.4219331519743381
Sample text 827,A,0.9648281244130092
Sample text 828,A,0.8160639423086272
Sample text 829,A,0.5051810378592512
Sample text 830,B,0.7152736211175649
Sample text 831,C,0.9075218482162489
Sample text 832,B,0.15165310196500403
Sample text 833,B,0.8933656505266225
Sample text 834,B,0.05217550735759424
Sample text 835,B,0.40945799800341187
Sample text 836,B,0.47644001485936804
Sample text 837,B,0.38311925201435326
Sample text 838,B,0.9233645899157278
Sample text 839,B,0.6135746856252414
Sample text 840,B,0.09756063981208729
Sample text 841,C,0.7948691542982675
Sample text 842,B,0.09580136140826123
Sample text 843,B,0.6072948840760259
Sample text 844,C,0.8544959329031409
Sample text 845,A,0.8533616751381132
Sample text 846,A,0.7663176457522081
Sample text 847,A,0.8622716414305893
Sample text 848,A,0.45297408104786097
Sample text 849,B,0.04427271169749469
Sample text 850,B,0.45287871041346317
Sample text 851,B,0.5997719404308842
Sample text 852,C,0.2153613899225929
Sample text 853,C,0.22302945871053814
Sample text 854,B,0.04138012463237839
Sample text 855,A,0.3288802154918218
Sample text 856,A,0.8028314188555239
Sample text 857,C,0.2790373934143269
Sample text 858,C,0.8981051530561706
Sample text 859,C,0.7707536927995542
Sample text 860,A,0.7506479282804083
Sample text 861,A,0.3497700154136215
Sample text 862,A,0.34694938535761877
Sample text 863,B,0.06376307583238483
Sample text 864,A,0.5448598495638626
Sample text 865,B,0.6992845951009568
Sample text 866,C,0.3407042461214209
Sample text 867,B,0.41542097813748624
Sample text 868,B,0.045426053050872106
Sample text 869,B,0.19376868852912188
Sample text 870,A,0.0353854285665226
Sample text 871,C,0.21641022254057452
Sample text 872,B,0.36564243399184393
Sample text 873,A,0.9121337540792469
Sample text 874,A,0.2001818806571397
Sample text 875,A,0.21722498900828413
Sample text 876,A,0.5882987611445021
Sample text 877,B,0.26746407157291485
Sample text 878,C,0.9913241316306175
Sample text 879,B,0.45286283725583676
Sample text 880,C,0.9103416434893776
Sample text 881,B,0.35944046172008404
Sample text 882,B,0.9864861393122206
Sample text 883,B,0.0737880633093786
Sample text 884,B,0.9316270597332474
Sample text 885,A,0.6871150523259175
Sample text 886,C,0.521135248024905
Sample text 887,B,0.5411691624047259
Sample text 888,C,0.7379876096094692
Sample text 889,C,0.23322424991105395
Sample text 890,C,0.7726759191302675
Sample text 891,C,0.7254456378543711
Sample text 892,C,0.9310908927725307
Sample text 893,B,0.2522751483583383
Sample text 894,A,0.971462648429638
Sample text 895,B,0.3603120683591229
Sample text 896,C,0.8670611591227857
Sample text 897,C,0.2257874683959975
Sample text 898,A,0.7837042141591304
Sample text 899,A,0.3845229266671879
Sample text 900,B,0.19627403629656803
Sample text 901,A,0.8280647999341769
Sample text 902,A,0.5075646934528582
Sample text 903,B,0.650479504226122
Sample text 904,A,0.35680849073561893
Sample text 905,B,0.3024699453463262
Sample text 906,B,0.2500347753595612
Sample text 907,C,0.7959482851202501
Sample text 908,A,0.6127130765341366
Sample text 909,B,0.25569330302473015
Sample text 910,C,0.5023190382103189
Sample text 911,C,0.3712902691366742
Sample text 912,A,0.7425186505289246
Sample text 913,A,0.7900243301615665
Sample text 914,C,0.7881236200200972
Sample text 915,C,0.8664977930566525
Sample text 916,B,0.17551934057081364
Sample text 917,C,0.034772711379282395
Sample text 918,B,0.4274569326602192
Sample text 919,A,0.8464823570461474
Sample text 920,B,0.4270107095888348
Sample text 921,B,0.8164760956800032
Sample text 922,C,0.08590799145427996
Sample text 923,C,0.46238301426342765
Sample text 924,B,0.8849546822387293
Sample text 925,B,0.09948171666469541
Sample text 926,A,0.845963908379334
Sample text 927,C,0.12292664391091601
Sample text 928,A,0.5709707486972815
Sample text 929,A,0.6823765490854082
Sample text 930,C,0.2537598290809343
Sample text 931,C,0.4668466451551808
Sample text 932,B,0.07990914605330968
Sample text 933,B,0.7952405108887663
Sample text 934,A,0.9733369153380618
Sample text 935,A,0.14133462178707612
Sample text 936,C,0.2629521643574737
Sample text 937,C,0.3980126101719731
Sample text 938,B,0.5822631854959298
Sample text 939,B,0.9083333826192592
Sample text 940,A,0.40406797950596074
Sample text 941,C,0.26828215215177054
Sample text 942,A,0.7388767073248929
Sample text 943,B,0.5366459529466024
Sample text 944,C,0.5419520525531328
Sample text 945,B,0.3761124831563195
Sample text 946,A,0.5854732320451068
Sample text 947,C,0.11653122505034696
Sample text 948,B,0.01993873784291833
Sample text 949,C,0.9216271893471992
Sample text 950,A,0.2550003247532485
Sample text 951,C,0.8176281095564534
Sample text 952,C,0.45445233822931186
Sample text 953,B,0.3641232712831396
Sample text 954,A,0.9492820174921722
Sample text 955,A,0.7195332145818475
Sample text 956,B,0.8984572904424379
Sample text 957,B,0.9938122628348482
Sample text 958,B,0.974643820536229
Sample text 959,A,0.9376200578956305
Sample text 960,B,0.7982392556571799
Sample text 961,C,0.8853606389310787
Sample text 962,C,0.9261121925019453
Sample text 963,C,0.9194718500232983
Sample text 964,A,0.1637129641596372
Sample text 965,C,0.016111592444324807
Sample text 966,C,0.5372872237642257
Sample text 967,B,0.21297557242257414
Sample text 968,B,0.04661686391941655
Sample text 969,C,0.6466370437723418
Sample text 970,B,0.7636416239095486
Sample text 971,B,0.5518766289720669
Sample text 972,C,0.7843409489301434
Sample text 973,C,0.9023244963307129
Sample text 974,A,0.7270508350634258
Sample text 975,B,0.06523856601782962
Sample text 976,B,0.2861421125062289
Sample text 977,C,0.06205007602285206
Sample text 978,B,0.8188789530133124
Sample text 979,B,0.809130036883604
Sample text 980,A,0.6912586046548121
Sample text 981,C,0.09484184815886765
Sample text 982,C,0.56860284904786
Sample text 983,A,0.20847436319802848
Sample text 984,B,0.4240660972621031
Sample text 985,C,0.4272105514452259
Sample text 986,A,0.6603735699861691
Sample text 987,B,0.10547757791255319
Sample text 988,B,0.4811232328370453
Sample text 989,B,0.6418768669724658
Sample text 990,B,0.3163872501945775
Sample text 991,B,0.7677581662516717
Sample text 992,A,0.19746671959474305
Sample text 993,A,0.49563758974855887
Sample text 994,B,0.8610000521171222
Sample text 995,A,0.41727297340724456
Sample text 996,C,0.8129875727897892
Sample text 997,B,0.37260298646207857
Sample text 998,C,0.5699137310289172
Sample text 999,B,0.8912866790560969
