text,category,value
Sample text 780,A,0.055396906385691835
Sample text 781,B,0.19781089171968813
Sample text 782,B,0.8964515494807443
Sample text 783,A,0.6148107865594337
Sample text 784,A,0.9066339009894311
Sample text 785,C,0.03377766629059875
Sample text 786,B,0.5161329307292783
Sample text 787,B,0.8828995032419074
Sample text 788,A,0.1256115728488567
Sample text 789,A,0.45336901276162833
Sample text 790,A,0.5411838843239991
Sample text 791,B,0.42894466055705305
Sample text 792,A,0.1332834470457891
Sample text 793,C,0.12178039963384157
Sample text 794,B,0.6534142757726932
Sample text 795,C,0.7348276160207037
Sample text 796,A,0.6541463023089981
Sample text 797,B,0.9444851077671413
Sample text 798,B,0.8394593093225224
Sample text 799,C,0.11772632690620655
Sample text 800,C,0.06872280164277367
Sample text 801,B,0.2937582014815354
Sample text 802,B,0.49586162251449506
Sample text 803,B,0.970109932739333
Sample text 804,A,0.43180339646422816
Sample text 805,B,0.2129639713029523
Sample text 806,C,0.5217624199245202
Sample text 807,B,0.39780629113643173
Sample text 808,A,0.9359430888384828
Sample text 809,C,0.006116056284967697
Sample text 810,B,0.03622062307491425
Sample text 811,B,0.12470183420132297
Sample text 812,B,0.45949036017555756
Sample text 813,C,0.8879396440241292
Sample text 814,C,0.900693708238804
Sample text 815,B,0.7348070090490613
Sample text 816,A,0.8437755792446765
Sample text 817,A,0.46794801560368804
Sample text 818,A,0.6389781728294663
Sample text 819,C,0.36171738818546895
Sample text 820,C,0.09050462120663261
Sample text 821,C,0.8950139273674301
Sample text 822,C,0.2908951278968316
Sample text 823,C,0.8011088917063202
Sample text 824,B,0.20297661085424068
Sample text 825,C,0.21662208827466034
Sample text 826,B,0.39343152688749217
Sample text 827,C,0.4268207638917155
Sample text 828,B,0.6744130739521867
Sample text 829,B,0.647333683535938
Sample text 830,A,0.08964492228216958
Sample text 831,A,0.026433013556080076
Sample text 832,C,0.3550772027686435
Sample text 833,A,0.25835067033338743
Sample text 834,A,0.29441171438116553
Sample text 835,A,0.5489378284076407
Sample text 836,B,0.7075596839800213
Sample text 837,A,0.4779426578259831
Sample text 838,B,0.5043623848080984
Sample text 839,B,0.23765886797286673
Sample text 840,B,0.11103895691007404
Sample text 841,A,0.7852587901573705
Sample text 842,B,0.005740700219360018
Sample text 843,B,0.5646749988067292
Sample text 844,A,0.48887554137440514
Sample text 845,B,0.12554167823917572
Sample text 846,C,0.08247341676524711
Sample text 847,C,0.06483562696278533
Sample text 848,C,0.4288102210802446
Sample text 849,B,0.12113956416667349
Sample text 850,A,0.7265718820477243
Sample text 851,A,0.3077873887873561
Sample text 852,A,0.6971664414324584
Sample text 853,A,0.15387088694841355
Sample text 854,B,0.08144890643857539
Sample text 855,C,0.14951976720025995
Sample text 856,A,0.011516802326822062
Sample text 857,B,0.8054002606115763
Sample text 858,C,0.7748541941211737
Sample text 859,A,0.4929010178886343
Sample text 860,C,0.20483800796821583
Sample text 861,A,0.7384218212827223
Sample text 862,C,0.0550055784104041
Sample text 863,A,0.7550385044091096
Sample text 864,C,0.31845129837678177
Sample text 865,B,0.14671986247671587
Sample text 866,A,0.9360901610717053
Sample text 867,C,0.8520753461454189
Sample text 868,B,0.2844559845730067
Sample text 869,C,0.9524973515443298
Sample text 870,C,0.25395866203483264
Sample text 871,C,0.7323634878225802
Sample text 872,A,0.5697098083150844
Sample text 873,B,0.8843024862782137
Sample text 874,A,0.542766711889293
Sample text 875,C,0.9278869664553717
Sample text 876,B,0.7705032750192118
Sample text 877,A,0.40793286199270185
Sample text 878,C,0.04595703802447737
Sample text 879,A,0.9578867562934918
Sample text 880,A,0.18855633684736672
Sample text 881,C,0.2421423039740651
Sample text 882,A,0.8856528346321727
Sample text 883,A,0.3843853808549895
Sample text 884,A,0.6546382804696091
Sample text 885,A,0.583844862292601
Sample text 886,C,0.2970109740618354
Sample text 887,A,0.6025564331605943
Sample text 888,A,0.807638792682624
Sample text 889,A,0.7957039575982493
Sample text 890,B,0.9850911323305512
Sample text 891,B,0.23402930954556378
Sample text 892,A,0.22308911859812197
Sample text 893,C,0.0009448711651274255
Sample text 894,C,0.8361913517598493
Sample text 895,A,0.23239370286349348
Sample text 896,C,0.49709407250653903
Sample text 897,A,0.8838877176154784
Sample text 898,A,0.2219164749676381
Sample text 899,B,0.8820500179730245
Sample text 900,A,0.5726665070402617
Sample text 901,A,0.8388167341616012
Sample text 902,A,0.9227273137735743
Sample text 903,A,0.3427188048224665
Sample text 904,B,0.4225218756551763
Sample text 905,B,0.7429206281412412
Sample text 906,B,0.32169918639216855
Sample text 907,A,0.6408737277337629
Sample text 908,A,0.561327795868917
Sample text 909,B,0.9829060931418994
Sample text 910,A,0.02639255389729067
Sample text 911,A,0.048526679757890157
Sample text 912,A,0.6297755664149444
Sample text 913,B,0.9359046282204886
Sample text 914,C,0.4158773981855358
Sample text 915,A,0.8431295137612685
Sample text 916,A,0.8812862685600191
Sample text 917,C,0.8607264925212713
Sample text 918,B,0.04146878600508941
Sample text 919,B,0.14623132414359596
Sample text 920,C,0.37129324947973186
Sample text 921,A,0.9068438808654647
Sample text 922,A,0.190282175109299
Sample text 923,C,0.7814178819208882
Sample text 924,B,0.4593869446353941
Sample text 925,A,0.41461692497516145
Sample text 926,A,0.8837789672443291
Sample text 927,C,0.7530428394205129
Sample text 928,C,0.7565675832061942
Sample text 929,A,0.3268741690739937
Sample text 930,A,0.1809292119609991
Sample text 931,C,0.451982952117984
Sample text 932,B,0.8898175970527592
Sample text 933,C,0.16953189961736104
Sample text 934,A,0.439691076248259
Sample text 935,A,0.6598352429911937
Sample text 936,B,0.12758784005893709
Sample text 937,B,0.34286458258412955
Sample text 938,B,0.3589280898031183
Sample text 939,C,0.09537676564940156
Sample text 940,C,0.2974950183813224
Sample text 941,C,0.9249926957792871
Sample text 942,C,0.4257725275334677
Sample text 943,C,0.8341551353923748
Sample text 944,B,0.19025235787039774
Sample text 945,C,0.5133109036827692
Sample text 946,A,0.5930214522508171
Sample text 947,B,0.4490424951561689
Sample text 948,C,0.3091706337133674
Sample text 949,A,0.6238577859281003
Sample text 950,C,0.5748769239869985
Sample text 951,A,0.740409478408643
Sample text 952,A,0.07968449653594922
Sample text 953,C,0.9130377339511027
Sample text 954,B,0.8281145062643998
Sample text 955,A,0.67520801340859
Sample text 956,B,0.4750861703444782
Sample text 957,C,0.26562232610602454
Sample text 958,C,0.31282600108602443
Sample text 959,C,0.41199421315697105
Sample text 960,C,0.41501808034025933
Sample text 961,A,0.055188251228581287
Sample text 962,C,0.0570245211583541
Sample text 963,C,0.7745362317678822
Sample text 964,C,0.9911501113133434
Sample text 965,B,0.3743323656318245
Sample text 966,B,0.506845192031987
Sample text 967,C,0.43108993381224714
Sample text 968,B,0.28847813971865666
Sample text 969,B,0.19303776656418536
Sample text 970,B,0.015422801517101403
Sample text 971,B,0.291826242664177
Sample text 972,C,0.5428520215991812
Sample text 973,A,0.7127191250290129
Sample text 974,C,0.9790482395374965
Sample text 975,C,0.6125626657559374
Sample text 976,C,0.6949349649905799
Sample text 977,B,0.4458065828426152
Sample text 978,A,0.8119601328120274
Sample text 979,A,0.9738376593649617
Sample text 980,B,0.2554897354250588
Sample text 981,A,0.6837588540371521
Sample text 982,C,0.8969160032301189
Sample text 983,B,0.4897205319644017
Sample text 984,C,0.4965298835812876
Sample text 985,C,0.637966538698307
Sample text 986,B,0.2772355851557413
Sample text 987,C,0.5718433537685332
Sample text 988,A,0.28571633287539133
Sample text 989,A,0.33714847270716863
Sample text 990,B,0.32409361739200726
Sample text 991,A,0.17520682274267363
Sample text 992,C,0.206960817892753
Sample text 993,C,0.5812702092576963
Sample text 994,C,0.5502565786436148
Sample text 995,B,0.72703203101765
Sample text 996,B,0.970583932615276
Sample text 997,A,0.8610182155744714
Sample text 998,B,0.6223577996655845
Sample text 999,A,0.5870507185936753
