text,category,value
Sample text 779,A,0.11571740077677306
Sample text 780,B,0.9345710401110418
Sample text 781,B,0.4861319841395392
Sample text 782,A,0.7395927486517705
Sample text 783,A,0.17985991244428556
Sample text 784,C,0.5965215136243844
Sample text 785,A,0.26323457043844234
Sample text 786,A,0.5893750651028112
Sample text 787,B,0.27759909394375604
Sample text 788,B,0.5325450131831444
Sample text 789,B,0.6016810076448568
Sample text 790,A,0.8041598756639895
Sample text 791,B,0.10769330491765994
Sample text 792,A,0.6931575644383623
Sample text 793,A,0.3882225722385272
Sample text 794,B,0.8879482529171652
Sample text 795,B,0.8402033511726219
Sample text 796,B,0.983641753012266
Sample text 797,C,0.24157519596908017
Sample text 798,C,0.4775193318840394
Sample text 799,A,0.04727856471412373
Sample text 800,B,0.14232874493812608
Sample text 801,A,0.7579971301285732
Sample text 802,A,0.059787702871124226
Sample text 803,C,0.036400150342857374
Sample text 804,A,0.648855560271114
Sample text 805,B,0.3153738580681298
Sample text 806,B,0.4824997856172685
Sample text 807,A,0.022975863044320644
Sample text 808,A,0.7623746458022083
Sample text 809,C,0.35953319517667726
Sample text 810,B,0.7723705480714795
Sample text 811,A,0.08803154549016112
Sample text 812,B,0.48719961143809887
Sample text 813,A,0.38256661469636966
Sample text 814,B,0.32543189412581797
Sample text 815,A,0.49534890079357763
Sample text 816,B,0.42073881638227373
Sample text 817,A,0.7653193901148544
Sample text 818,C,0.30084449705146155
Sample text 819,C,0.25336006383023235
Sample text 820,A,0.5395293455070502
Sample text 821,C,0.24303538581015893
Sample text 822,C,0.40300430082313765
Sample text 823,B,0.4511622020263656
Sample text 824,B,0.5260514798591265
Sample text 825,A,0.7810279816545023
Sample text 826,C,0.1931217413113041
Sample text 827,A,0.5873722996627677
Sample text 828,A,0.611275817302967
Sample text 829,B,0.92249159128518
Sample text 830,B,0.6322145268978359
Sample text 831,A,0.2504909355375592
Sample text 832,A,0.09943498570266485
Sample text 833,A,0.4405027623658171
Sample text 834,C,0.748088871440946
Sample text 835,A,0.5238205198758099
Sample text 836,B,0.582536243316155
Sample text 837,C,0.03816175365126451
Sample text 838,A,0.161115778291817
Sample text 839,A,0.46950249031778124
Sample text 840,A,0.9684893332297014
Sample text 841,B,0.7890132542820631
Sample text 842,A,0.09803563136464
Sample text 843,A,0.8501434031061266
Sample text 844,B,0.39302522851066835
Sample text 845,C,0.03682191644296995
Sample text 846,C,0.9026109889584469
Sample text 847,B,0.3852286861487859
Sample text 848,A,0.9712787700327004
Sample text 849,B,0.9466751778707947
Sample text 850,A,0.3928267575438765
Sample text 851,A,0.7527870137460303
Sample text 852,A,0.11278933649363532
Sample text 853,C,0.48440670909706596
Sample text 854,C,0.5571846758755207
Sample text 855,B,0.11056787609871122
Sample text 856,C,0.03957617391175561
Sample text 857,A,0.8037828591336795
Sample text 858,B,0.19592193685873216
Sample text 859,C,0.6761160386568563
Sample text 860,B,0.7363329912174901
Sample text 861,C,0.7229960063766973
Sample text 862,A,0.16325453120537903
Sample text 863,B,0.02630348884094702
Sample text 864,C,0.8254058075644567
Sample text 865,A,0.945983106524288
Sample text 866,A,0.8412399546003233
Sample text 867,C,0.7012378028859649
Sample text 868,A,0.1419000103330259
Sample text 869,C,0.17752087688994544
Sample text 870,B,0.35134289886294445
Sample text 871,C,0.06728642342268587
Sample text 872,C,0.6790615464944808
Sample text 873,B,0.5274819498456617
Sample text 874,B,0.04657568791066513
Sample text 875,B,0.41006801402571913
Sample text 876,A,0.618124708136827
Sample text 877,C,0.08316696363169063
Sample text 878,B,0.3320430241484227
Sample text 879,A,0.09802872754789038
Sample text 880,B,0.2947503227378159
Sample text 881,A,0.48093808063167665
Sample text 882,B,0.7216063783917598
Sample text 883,C,0.6940428325705774
Sample text 884,B,0.8573678230097619
Sample text 885,B,0.17562270601091123
Sample text 886,C,0.8837997507174543
Sample text 887,C,0.3882103776500766
Sample text 888,B,0.6599634827771818
Sample text 889,A,0.5398166379505841
Sample text 890,B,0.06964700549940761
Sample text 891,C,0.5669229903718108
Sample text 892,A,0.9079138756908769
Sample text 893,C,0.6015720693464671
Sample text 894,C,0.07022203800394922
Sample text 895,B,0.7118762673730676
Sample text 896,C,0.45866698256632255
Sample text 897,B,0.7415984771843528
Sample text 898,A,0.12313341829247781
Sample text 899,C,0.39846220960216294
Sample text 900,A,0.027635669622892545
Sample text 901,B,0.09401919554430105
Sample text 902,A,0.7251754915561677
Sample text 903,B,0.4122167632418533
Sample text 904,C,0.7329449819864987
Sample text 905,C,0.8142794713459014
Sample text 906,A,0.9859034630845883
Sample text 907,B,0.5803867611095536
Sample text 908,C,0.7655691869340412
Sample text 909,B,0.9949525913800867
Sample text 910,B,0.7419022824894472
Sample text 911,B,0.5515158646377285
Sample text 912,B,0.4726734689677202
Sample text 913,B,0.07495320144262674
Sample text 914,A,0.4118838216579479
Sample text 915,B,0.6428819377990155
Sample text 916,A,0.6095156037645486
Sample text 917,A,0.44461128042231934
Sample text 918,A,0.5186073425819678
Sample text 919,C,0.23703091762514306
Sample text 920,C,0.5602735062590893
Sample text 921,A,0.8602104383495557
Sample text 922,A,0.07732571498806817
Sample text 923,A,0.017035049497281185
Sample text 924,B,0.8984316166587835
Sample text 925,C,0.4777612094028699
Sample text 926,B,0.5106848959562632
Sample text 927,C,0.06896535939405468
Sample text 928,B,0.4778698673116306
Sample text 929,B,0.2745628479664032
Sample text 930,A,0.41711463970615514
Sample text 931,B,0.7145520444540633
Sample text 932,C,0.40069294200372185
Sample text 933,B,0.9870891085922312
Sample text 934,C,0.2682254458969848
Sample text 935,B,0.1036069602375479
Sample text 936,C,0.06317376711617395
Sample text 937,A,0.3474993222250162
Sample text 938,A,0.7199496430096997
Sample text 939,A,0.9429175440399649
Sample text 940,B,0.8802406616289571
Sample text 941,B,0.17090641213809898
Sample text 942,A,0.2806698828498897
Sample text 943,C,0.2671132322139498
Sample text 944,C,0.039496998045519094
Sample text 945,C,0.342596365564653
Sample text 946,B,0.6858172275961876
Sample text 947,C,0.03630369834457381
Sample text 948,A,0.4727548225115572
Sample text 949,C,0.48111869913208705
Sample text 950,A,0.6730286508836855
Sample text 951,C,0.7408050330037428
Sample text 952,C,0.8235569501773957
Sample text 953,A,0.9678691400998959
Sample text 954,C,0.008319378112230602
Sample text 955,A,0.279501121614105
Sample text 956,C,0.15600010399031483
Sample text 957,C,0.25711886509142634
Sample text 958,C,0.4261054982931701
Sample text 959,A,0.5010891493623075
Sample text 960,B,0.3793081919398382
Sample text 961,C,0.784363164399661
Sample text 962,B,0.09816315096929151
Sample text 963,A,0.9554784048454
Sample text 964,C,0.7515963989891752
Sample text 965,B,0.04677765951184132
Sample text 966,A,0.7972241000949337
Sample text 967,B,0.7738994849013751
Sample text 968,C,0.7953519034698125
Sample text 969,C,0.5114333923500157
Sample text 970,C,0.3088506606753255
Sample text 971,C,0.11350969268557654
Sample text 972,C,0.08442580791216181
Sample text 973,A,0.7754342554296145
Sample text 974,A,0.42025053290603875
Sample text 975,B,0.8426779343861401
Sample text 976,C,0.15376409216222087
Sample text 977,A,0.6397331463573079
Sample text 978,A,0.49981286271949943
Sample text 979,B,0.05609713575329178
Sample text 980,B,0.021998922080753713
Sample text 981,A,0.7774770346358022
Sample text 982,B,0.789858355820853
Sample text 983,A,0.20888041864208906
Sample text 984,B,0.8587308525158271
Sample text 985,B,0.0171482808795429
Sample text 986,C,0.2506472554256811
Sample text 987,C,0.43515830815038936
Sample text 988,A,0.16740202312732955
Sample text 989,A,0.971907165273148
Sample text 990,C,0.23761942566137106
Sample text 991,A,0.8608869311372875
Sample text 992,B,0.13430711571798604
Sample text 993,C,0.19773847097243125
Sample text 994,B,0.4475480451903029
Sample text 995,B,0.9454730805821998
Sample text 996,A,0.7500102517246341
Sample text 997,B,0.2945299376636241
Sample text 998,C,0.9816811944523233
Sample text 999,C,0.36686842278712795
