text,category,value
Sample text 779,B,0.4334416540812073
Sample text 780,B,0.251049002510045
Sample text 781,A,0.14049154678232856
Sample text 782,A,0.16320900191588295
Sample text 783,C,0.733504366983402
Sample text 784,B,0.6228487177960279
Sample text 785,B,0.5931961467862651
Sample text 786,A,0.2616462329242789
Sample text 787,C,0.9587900445799538
Sample text 788,B,0.5988426629351935
Sample text 789,C,0.938917560151818
Sample text 790,A,0.6609624321726423
Sample text 791,B,0.8719647351303355
Sample text 792,A,0.14873859792105737
Sample text 793,B,0.027828722394398375
Sample text 794,A,0.5326913299436785
Sample text 795,B,0.6876713090922503
Sample text 796,C,0.9407280505036161
Sample text 797,A,0.46130780791639625
Sample text 798,C,0.11397594595279192
Sample text 799,B,0.5680253221700322
Sample text 800,B,0.4293385004176936
Sample text 801,A,0.42685047409069
Sample text 802,B,0.8824447703289987
Sample text 803,C,0.06655257428655181
Sample text 804,A,0.9387886559189536
Sample text 805,A,0.6783612594842452
Sample text 806,A,0.4507832032326795
Sample text 807,B,0.1391341839098873
Sample text 808,C,0.8021545316369569
Sample text 809,A,0.45493285779326054
Sample text 810,A,0.654050030746628
Sample text 811,C,0.10299641404476889
Sample text 812,C,0.9746539422580028
Sample text 813,A,0.3483154262493898
Sample text 814,A,0.2537952527038898
Sample text 815,B,0.31776595515106865
Sample text 816,C,0.9645328882342148
Sample text 817,B,0.7626937517034861
Sample text 818,B,0.32658375317343513
Sample text 819,A,0.13663003944740815
Sample text 820,A,0.4338963635179073
Sample text 821,C,0.4599813066668549
Sample text 822,B,0.6404701355823169
Sample text 823,C,0.7154265081394626
Sample text 824,A,0.5568739634428287
Sample text 825,A,0.9416453098888858
Sample text 826,A,0.8499743970607597
Sample text 827,A,0.8133166940771592
Sample text 828,B,0.03658339424631096
Sample text 829,B,0.7623448238124989
Sample text 830,C,0.836676388030702
Sample text 831,C,0.33200204339315154
Sample text 832,A,0.0974127613074437
Sample text 833,C,0.8470816055962449
Sample text 834,A,0.8162952323293219
Sample text 835,A,0.28232087777312076
Sample text 836,A,0.8983111729084086
Sample text 837,B,0.07929947998584264
Sample text 838,A,0.3885280173284438
Sample text 839,C,0.8456406818615945
Sample text 840,A,0.9753458043373702
Sample text 841,A,0.6940091548952366
Sample text 842,B,0.03417962878549763
Sample text 843,C,0.5213135317888418
Sample text 844,B,0.07070643762617657
Sample text 845,B,0.41794398854295434
Sample text 846,B,0.087057736223209
Sample text 847,B,0.7794818844478538
Sample text 848,C,0.38589863292910276
Sample text 849,B,0.27060780980012134
Sample text 850,A,0.41941108141885075
Sample text 851,A,0.672599492921034
Sample text 852,B,0.17131260095145606
Sample text 853,A,0.9166510469649526
Sample text 854,A,0.5492280912972415
Sample text 855,A,0.1840791045201141
Sample text 856,C,0.6185970362471136
Sample text 857,A,0.9927079465814632
Sample text 858,B,0.024963873567242167
Sample text 859,B,0.15931982645370624
Sample text 860,B,0.8382278777907785
Sample text 861,A,0.5210496636406253
Sample text 862,C,0.4170193930712536
Sample text 863,B,0.213432167420461
Sample text 864,B,0.44920029614743906
Sample text 865,C,0.3475264367395061
Sample text 866,B,0.3450831008951486
Sample text 867,B,0.43749208431094166
Sample text 868,C,0.6407525227514709
Sample text 869,C,0.6627889188772458
Sample text 870,A,0.9865475195768807
Sample text 871,A,0.9266547140497926
Sample text 872,A,0.3170046765616733
Sample text 873,C,0.36053035744129036
Sample text 874,B,0.7970232212565098
Sample text 875,A,0.1892964461257608
Sample text 876,C,0.6919823690293553
Sample text 877,C,0.8130025528897142
Sample text 878,B,0.8001711313774317
Sample text 879,B,0.6834007797904351
Sample text 880,A,0.7884235284459588
Sample text 881,C,0.6007555030658548
Sample text 882,C,0.46867551750956493
Sample text 883,C,0.38056736046046047
Sample text 884,C,0.6232230834394458
Sample text 885,B,0.17157130804402987
Sample text 886,C,0.6851852046294684
Sample text 887,C,0.25900440117859336
Sample text 888,A,0.9273332071142507
Sample text 889,B,0.9693533451143971
Sample text 890,B,0.5470734042726532
Sample text 891,A,0.014243916429827364
Sample text 892,A,0.7799705244383103
Sample text 893,B,0.9767327084227084
Sample text 894,C,0.2954689808206321
Sample text 895,C,0.4794012587963352
Sample text 896,B,0.1692259884974936
Sample text 897,A,0.42609378274359566
Sample text 898,C,0.11983612035605606
Sample text 899,C,0.5308606112051307
Sample text 900,B,0.8165759973959108
Sample text 901,A,0.5442284506501356
Sample text 902,A,0.5988479420840316
Sample text 903,B,0.8453093568618502
Sample text 904,C,0.029480149961523372
Sample text 905,C,0.645687304881704
Sample text 906,B,0.05404828134279105
Sample text 907,B,0.017592595958250468
Sample text 908,C,0.7599027559421514
Sample text 909,C,0.03662523155838526
Sample text 910,B,0.7797794923561739
Sample text 911,C,0.14253254733456122
Sample text 912,B,0.3888483471434423
Sample text 913,B,0.6955747126255718
Sample text 914,C,0.0422755050545196
Sample text 915,B,0.6479603122870079
Sample text 916,C,0.7243414295750621
Sample text 917,A,0.8151357140433207
Sample text 918,C,0.8608058106020334
Sample text 919,A,0.5183190456741413
Sample text 920,B,0.8049988131970548
Sample text 921,A,0.8708252666092379
Sample text 922,A,0.08653687743242111
Sample text 923,C,0.9547175034670653
Sample text 924,B,0.6517314697017386
Sample text 925,A,0.21413323861026412
Sample text 926,C,0.45049584434073386
Sample text 927,B,0.9178428199864682
Sample text 928,B,0.13633821790324763
Sample text 929,A,0.0034272497700682525
Sample text 930,B,0.26870411631411106
Sample text 931,A,0.5890280733067994
Sample text 932,B,0.17514835251439886
Sample text 933,B,0.7892888395241061
Sample text 934,C,0.49172498700374934
Sample text 935,A,0.6151056234733215
Sample text 936,B,0.39397544740592705
Sample text 937,B,0.22952940565002034
Sample text 938,C,0.2618751614423859
Sample text 939,C,0.20640449668551775
Sample text 940,B,0.024827602887062095
Sample text 941,C,0.23697998625965133
Sample text 942,C,0.08926905363249171
Sample text 943,C,0.17824117357420777
Sample text 944,B,0.34288707788989303
Sample text 945,A,0.6089026427164155
Sample text 946,B,0.40115249747447346
Sample text 947,C,0.4564757975002206
Sample text 948,C,0.8028638440678069
Sample text 949,A,0.7692821315099242
Sample text 950,A,0.3357599160809468
Sample text 951,B,0.4854758097904206
Sample text 952,A,0.46496644847643254
Sample text 953,A,0.12625591759535815
Sample text 954,C,0.9078518553734478
Sample text 955,C,0.4121137412616347
Sample text 956,A,0.7229858527371957
Sample text 957,C,0.7076759032803628
Sample text 958,B,0.2160098414809073
Sample text 959,C,0.4030802173560939
Sample text 960,B,0.23356744330485724
Sample text 961,B,0.9286062254862433
Sample text 962,C,0.3602018763734458
Sample text 963,B,0.3941456706286445
Sample text 964,A,0.7116419169364505
Sample text 965,B,0.12572745671430874
Sample text 966,B,0.003379352638940958
Sample text 967,B,0.41183006725402704
Sample text 968,A,0.17584453309243997
Sample text 969,C,0.5641178168117348
Sample text 970,B,0.36501966563672583
Sample text 971,B,0.08782031537596036
Sample text 972,A,0.14598049690138326
Sample text 973,C,0.12677334335822565
Sample text 974,C,0.9913386717862133
Sample text 975,C,0.44044324514393574
Sample text 976,A,0.8039501190101718
Sample text 977,A,0.40970990741585556
Sample text 978,A,0.50137623080067
Sample text 979,C,0.8221006177010668
Sample text 980,B,0.45839209060955355
Sample text 981,B,0.3643398894169224
Sample text 982,C,0.0769252437206811
Sample text 983,A,0.4599099488553854
Sample text 984,C,0.9549518277490818
Sample text 985,A,0.6298645096801248
Sample text 986,A,0.3521345163553302
Sample text 987,C,0.18442710414575092
Sample text 988,C,0.8443669706184848
Sample text 989,A,0.3796976810684961
Sample text 990,A,0.03085492053567318
Sample text 991,C,0.9165312080291185
Sample text 992,C,0.3908488287300437
Sample text 993,B,0.16824076318350056
Sample text 994,B,0.44403697570937206
Sample text 995,C,0.15682161106627646
Sample text 996,B,0.6787710809076968
Sample text 997,B,0.22239685135082132
Sample text 998,C,0.050589299387723385
Sample text 999,A,0.8670392809073004
