text,category,value
Sample text 780,C,0.8787843647088508
Sample text 781,B,0.3551805248473575
Sample text 782,A,0.2805224478452807
Sample text 783,B,0.33612231033771234
Sample text 784,B,0.011218531969777623
Sample text 785,C,0.417278212173144
Sample text 786,C,0.7640684181811337
Sample text 787,B,0.9014720727751118
Sample text 788,A,0.5570394284725334
Sample text 789,C,0.520344824876847
Sample text 790,B,0.6543805471095322
Sample text 791,A,0.08445624031418153
Sample text 792,A,0.03885094298882685
Sample text 793,B,0.9337631386383466
Sample text 794,C,0.5043603234140828
Sample text 795,C,0.6185649145112777
Sample text 796,B,0.21494423062521084
Sample text 797,B,0.12675972035591931
Sample text 798,A,0.8918396332565839
Sample text 799,C,0.8000447381689858
Sample text 800,C,0.3934446402742293
Sample text 801,B,0.12017684961569508
Sample text 802,A,0.10851468303673073
Sample text 803,C,0.7004743224159656
Sample text 804,B,0.8149864262160795
Sample text 805,C,0.4792107500532856
Sample text 806,B,0.15193207620740157
Sample text 807,B,0.7851206236192123
Sample text 808,B,0.3086821117473604
Sample text 809,A,0.015614679383053387
Sample text 810,B,0.01664594268669184
Sample text 811,C,0.549757591855516
Sample text 812,B,0.6065934219315159
Sample text 813,C,0.8274140176687425
Sample text 814,A,0.8542721001645621
Sample text 815,A,0.588123596323952
Sample text 816,A,0.6559108210979055
Sample text 817,B,0.5398853143498868
Sample text 818,B,0.9746758356304869
Sample text 819,B,0.4619387463992385
Sample text 820,B,0.8413274587578058
Sample text 821,B,0.4801270980301663
Sample text 822,B,0.21458024923504493
Sample text 823,C,0.6751207598838155
Sample text 824,A,0.043352953268087524
Sample text 825,C,0.048353776178196806
Sample text 826,A,0.8156266481527044
Sample text 827,C,0.5470384129648244
Sample text 828,B,0.8925829435654844
Sample text 829,C,0.46876042952873276
Sample text 830,B,0.7866441689738345
Sample text 831,A,0.07163946493564499
Sample text 832,C,0.8650343962444627
Sample text 833,C,0.2502168265143967
Sample text 834,C,0.5999801755033665
Sample text 835,B,0.46076261365438453
Sample text 836,A,0.29437934952382705
Sample text 837,A,0.7877538827374341
Sample text 838,B,0.8157624483479199
Sample text 839,A,0.12250726101860587
Sample text 840,A,0.2882884497047953
Sample text 841,B,0.7375511711787642
Sample text 842,C,0.05534979380336702
Sample text 843,C,0.01695620496721295
Sample text 844,A,0.09187918867616629
Sample text 845,B,0.7981557712263264
Sample text 846,B,0.5383899851905254
Sample text 847,A,0.6244126767183914
Sample text 848,A,0.07486918037755885
Sample text 849,A,0.6642699674015405
Sample text 850,C,0.6827947283829168
Sample text 851,C,0.7308660421596994
Sample text 852,C,0.39140044741538826
Sample text 853,B,0.7663105364920888
Sample text 854,A,0.4305418155311579
Sample text 855,C,0.46394310663371374
Sample text 856,C,0.8424746960566748
Sample text 857,B,0.4382880826127068
Sample text 858,A,0.14006896460960627
Sample text 859,B,0.2859477120646261
Sample text 860,B,0.6044089920132454
Sample text 861,A,0.34884938735532156
Sample text 862,C,0.322838627759264
Sample text 863,B,0.8170843705178525
Sample text 864,C,0.8918566950482315
Sample text 865,C,0.2962110472682099
Sample text 866,A,0.8469430412291459
Sample text 867,C,0.012462311922762148
Sample text 868,B,0.07740944344479173
Sample text 869,A,0.45250016262166703
Sample text 870,B,0.8646224888008728
Sample text 871,A,0.5537802960583454
Sample text 872,B,0.03593071072433651
Sample text 873,A,0.8239170075383481
Sample text 874,B,0.5634551672741538
Sample text 875,C,0.6940760070794149
Sample text 876,C,0.8197250998767557
Sample text 877,C,0.18469414019386654
Sample text 878,A,0.38400180359205227
Sample text 879,B,0.5701911117332149
Sample text 880,C,0.7184456319737034
Sample text 881,A,0.14249901795839592
Sample text 882,B,0.09656202485009413
Sample text 883,C,0.6567446246179363
Sample text 884,C,0.21125483420085656
Sample text 885,A,0.6166492043836973
Sample text 886,A,0.7218132196578151
Sample text 887,B,0.39047083040877273
Sample text 888,C,0.035609598363890105
Sample text 889,B,0.14936193064751924
Sample text 890,B,0.7829971843287666
Sample text 891,A,0.03448945143034465
Sample text 892,A,0.10829831034326043
Sample text 893,C,0.6717134777522713
Sample text 894,C,0.8007294811855632
Sample text 895,A,0.6585838812777722
Sample text 896,C,0.42960319708785943
Sample text 897,B,0.23560347734772058
Sample text 898,C,0.33738214710841485
Sample text 899,A,0.5929881106516395
Sample text 900,B,0.38108973765271625
Sample text 901,A,0.4180127540678288
Sample text 902,C,0.9188144899071609
Sample text 903,C,0.5106421247587098
Sample text 904,C,0.9941417902949818
Sample text 905,C,0.9091642569044021
Sample text 906,A,0.7472482943259251
Sample text 907,A,0.3401135900798332
Sample text 908,C,0.5148465256328738
Sample text 909,B,0.5504036092767325
Sample text 910,C,0.19528813059494077
Sample text 911,A,0.9101628727714809
Sample text 912,A,0.7007188899071033
Sample text 913,C,0.33875084978660464
Sample text 914,A,0.7466961759289492
Sample text 915,C,0.6862848029401284
Sample text 916,B,0.7387909011637916
Sample text 917,A,0.1639117257124969
Sample text 918,B,0.47996727796164007
Sample text 919,A,0.7259551069636797
Sample text 920,A,0.49470384557820635
Sample text 921,C,0.28495544225456515
Sample text 922,B,0.4353043270603879
Sample text 923,A,0.15062626544121127
Sample text 924,A,0.13342830914219606
Sample text 925,B,0.9222551305287373
Sample text 926,B,0.8707947718885574
Sample text 927,A,0.903713118582349
Sample text 928,C,0.6507324105133927
Sample text 929,A,0.9927508400896403
Sample text 930,B,0.43431857900784854
Sample text 931,C,0.5709027348867369
Sample text 932,A,0.5529420636075811
Sample text 933,B,0.8199102850586408
Sample text 934,B,0.45805438389112507
Sample text 935,B,0.11820973234172893
Sample text 936,C,0.47677321700436404
Sample text 937,A,0.3918027595350515
Sample text 938,B,0.07470827967716565
Sample text 939,C,0.07716392545555273
Sample text 940,A,0.8635055607349305
Sample text 941,C,0.28509762051103693
Sample text 942,A,0.6006676224215884
Sample text 943,A,0.9954270172970227
Sample text 944,B,0.22809770187536504
Sample text 945,C,0.09570907560087949
Sample text 946,A,0.36013581173230147
Sample text 947,A,0.3500798776911008
Sample text 948,C,0.6461725052348258
Sample text 949,C,0.372489214978325
Sample text 950,C,0.8414100670060127
Sample text 951,A,0.35380719377139713
Sample text 952,A,0.9130268107851756
Sample text 953,C,0.24869679295049552
Sample text 954,B,0.8238630639868412
Sample text 955,B,0.1787921702751466
Sample text 956,B,0.14161649468846116
Sample text 957,C,0.5157883941423067
Sample text 958,A,0.6836251634275676
Sample text 959,A,0.10187647033101366
Sample text 960,A,0.6484743186760854
Sample text 961,A,0.9145633084429025
Sample text 962,B,0.8933952279152803
Sample text 963,A,0.5956676668781326
Sample text 964,B,0.9548474260094297
Sample text 965,B,0.29582882784429254
Sample text 966,B,0.7149781720450767
Sample text 967,A,0.24162718071631772
Sample text 968,A,0.005454858166345389
Sample text 969,C,0.2159483285825704
Sample text 970,B,0.0028603549991707
Sample text 971,C,0.06614905695363238
Sample text 972,A,0.9739975983108521
Sample text 973,C,0.021224476313888463
Sample text 974,C,0.808482005420292
Sample text 975,A,0.81936863006388
Sample text 976,B,0.16888654661689118
Sample text 977,A,0.4972599945675975
Sample text 978,A,0.929900276594574
Sample text 979,B,0.2322876297645724
Sample text 980,A,0.9429654299957579
Sample text 981,C,0.051852348727012054
Sample text 982,C,0.3626625936853719
Sample text 983,B,0.4313350988908514
Sample text 984,C,0.6241863997410037
Sample text 985,B,0.3232610914906683
Sample text 986,A,0.6423879512215421
Sample text 987,A,0.009234184447878158
Sample text 988,C,0.19842536821534063
Sample text 989,A,0.06073090480012
Sample text 990,A,0.2383212846571261
Sample text 991,C,0.8359327341916825
Sample text 992,A,0.8739005919766898
Sample text 993,C,0.9098024998815514
Sample text 994,B,0.1135125660238846
Sample text 995,B,0.5264843968387721
Sample text 996,B,0.8187074242042792
Sample text 997,B,0.36316259743042045
Sample text 998,C,0.521432110744436
Sample text 999,C,0.6007709296381493
