text,category,value
Sample text 780,B,0.7306741383287888
Sample text 781,B,0.3994724227473484
Sample text 782,A,0.21838051277309312
Sample text 783,A,0.49548886605708453
Sample text 784,B,0.7740210325944681
Sample text 785,A,0.8856793528351979
Sample text 786,B,0.4398690094471651
Sample text 787,C,0.11425252443373579
Sample text 788,B,0.8165029661341339
Sample text 789,C,0.768453715137699
Sample text 790,C,0.10882303440713448
Sample text 791,B,0.48162545222740205
Sample text 792,B,0.7950238297008989
Sample text 793,B,0.7219692604774388
Sample text 794,C,0.6479379067217409
Sample text 795,C,0.3412066841717608
Sample text 796,B,0.8033105637058688
Sample text 797,A,0.602343221256292
Sample text 798,C,0.1019733777119527
Sample text 799,C,0.5616295779939576
Sample text 800,B,0.9409980811602123
Sample text 801,C,0.854329224868492
Sample text 802,C,0.3740661436127515
Sample text 803,B,0.8311870529182651
Sample text 804,C,0.8605803910141923
Sample text 805,B,0.9618295000710906
Sample text 806,B,0.315603135590278
Sample text 807,C,0.09193832992178397
Sample text 808,B,0.9685947627310435
Sample text 809,C,0.6112009042799598
Sample text 810,A,0.47730716942115803
Sample text 811,B,0.4784319103789816
Sample text 812,B,0.3058732135625267
Sample text 813,A,0.2512096533130501
Sample text 814,B,0.24503613270238445
Sample text 815,A,0.1929520958751989
Sample text 816,C,0.6131979066136227
Sample text 817,A,0.019143416979281902
Sample text 818,B,0.29483953018940734
Sample text 819,A,0.8373438223342455
Sample text 820,C,0.6411988662733012
Sample text 821,A,0.6870825253647376
Sample text 822,C,0.5339200187719927
Sample text 823,B,0.5821286713212298
Sample text 824,C,0.9956356804783613
Sample text 825,C,0.595411683386066
Sample text 826,C,0.13992901310434058
Sample text 827,A,0.8271017104975656
Sample text 828,C,0.11368840380955636
Sample text 829,A,0.2950268350945
Sample text 830,B,0.5836468240011496
Sample text 831,C,0.4120451002198793
Sample text 832,A,0.8454950281453294
Sample text 833,B,0.1691331457649421
Sample text 834,B,0.11348388921041208
Sample text 835,B,0.5299585047832643
Sample text 836,C,0.9444798302863356
Sample text 837,A,0.7806814050785129
Sample text 838,C,0.8977705353755878
Sample text 839,B,0.9940078450143309
Sample text 840,B,0.7303102333899298
Sample text 841,A,0.04285324717685712
Sample text 842,A,0.3160284780622018
Sample text 843,C,0.7340176634518034
Sample text 844,C,0.34469671302521987
Sample text 845,A,0.09362455785263879
Sample text 846,A,0.9982083322861177
Sample text 847,A,0.6400717910665552
Sample text 848,C,0.0804352870053443
Sample text 849,C,0.9611048069839647
Sample text 850,A,0.8642440435979455
Sample text 851,C,0.221651135614498
Sample text 852,C,0.056849052713951465
Sample text 853,C,0.5544924336963674
Sample text 854,A,0.07213321731257027
Sample text 855,B,0.6078661991912641
Sample text 856,B,0.3399589181538192
Sample text 857,A,0.2263807725820418
Sample text 858,B,0.02771174166046253
Sample text 859,C,0.4527403692699008
Sample text 860,A,0.04824180167596692
Sample text 861,B,0.2798069512165534
Sample text 862,C,0.11472225998024821
Sample text 863,B,0.7554150431468726
Sample text 864,B,0.9313702547372112
Sample text 865,B,0.49672135461498534
Sample text 866,C,0.23719854752787695
Sample text 867,C,0.30327678345855824
Sample text 868,C,0.5569653846632341
Sample text 869,A,0.7039617937985829
Sample text 870,B,0.788709308924481
Sample text 871,C,0.5178728677511081
Sample text 872,C,0.48382894209702043
Sample text 873,C,0.7024091850311319
Sample text 874,C,0.32703673013069623
Sample text 875,A,0.8820949049795359
Sample text 876,C,0.4868850895227693
Sample text 877,B,0.6552379049565796
Sample text 878,A,0.9951734089181625
Sample text 879,B,0.4773919774814851
Sample text 880,C,0.57070285105557
Sample text 881,C,0.1732304329393941
Sample text 882,A,0.13417338578767513
Sample text 883,C,0.3758720020826998
Sample text 884,A,0.5752660723026715
Sample text 885,A,0.8711830202186887
Sample text 886,A,0.36665920294090815
Sample text 887,B,0.6781551809954663
Sample text 888,B,0.046719319675934456
Sample text 889,C,0.030646837261137705
Sample text 890,B,0.8484545419679418
Sample text 891,C,0.6977075501183077
Sample text 892,C,0.3365477195378085
Sample text 893,C,0.3852488403439944
Sample text 894,C,0.7173625577988699
Sample text 895,B,0.3901191525008385
Sample text 896,C,0.24383896727228138
Sample text 897,C,0.853243640485713
Sample text 898,B,0.40985898981726265
Sample text 899,B,0.017038324234162627
Sample text 900,C,0.46946155248974164
Sample text 901,A,0.05936502573286462
Sample text 902,B,0.5153657990114677
Sample text 903,C,0.04699275468341957
Sample text 904,C,0.9100313595114992
Sample text 905,A,0.16904274954145637
Sample text 906,C,0.025169774894971075
Sample text 907,B,0.41134701173589916
Sample text 908,B,0.12354227960910469
Sample text 909,C,0.13459935311987548
Sample text 910,C,0.9298924552223282
Sample text 911,A,0.16373896520756503
Sample text 912,C,0.9192054643243786
Sample text 913,A,0.7817897314841703
Sample text 914,C,0.7996170675972697
Sample text 915,C,0.47262262768206165
Sample text 916,C,0.8440940052015077
Sample text 917,A,0.9170686025778815
Sample text 918,B,0.736493025965545
Sample text 919,C,0.06274675970487764
Sample text 920,C,0.9163126064008507
Sample text 921,C,0.1136340080474959
Sample text 922,A,0.3834089995929235
Sample text 923,A,0.8536939627815043
Sample text 924,A,0.16141240867308793
Sample text 925,B,0.28046037176310934
Sample text 926,B,0.5162040395175753
Sample text 927,C,0.15581627977050327
Sample text 928,A,0.5825700333233718
Sample text 929,B,0.0946699269745086
Sample text 930,B,0.7771530930204145
Sample text 931,A,0.8046346341475287
Sample text 932,A,0.3251928310526623
Sample text 933,C,0.5398768212811956
Sample text 934,A,0.2014110427335848
Sample text 935,C,0.2812851922781888
Sample text 936,B,0.8660143281985727
Sample text 937,B,0.5660293398465434
Sample text 938,A,0.8614191225378818
Sample text 939,A,0.9774176955881477
Sample text 940,A,0.7089375830045556
Sample text 941,C,0.7118690576853254
Sample text 942,C,0.25556172251386233
Sample text 943,B,0.20329538628614807
Sample text 944,C,0.7792747342819079
Sample text 945,A,0.03757431994500704
Sample text 946,C,0.12695674644642418
Sample text 947,B,0.12956272512964728
Sample text 948,B,0.9084701862926827
Sample text 949,A,0.4580257423634859
Sample text 950,B,0.5365930080491575
Sample text 951,C,0.8106052255486866
Sample text 952,B,0.3215925534133617
Sample text 953,C,0.4741692491156093
Sample text 954,C,0.8091918341990826
Sample text 955,C,0.4778956258347197
Sample text 956,A,0.23394689677444602
Sample text 957,A,0.47767000377625735
Sample text 958,A,0.9226137727759498
Sample text 959,A,0.421147507350229
Sample text 960,A,0.8581481559186014
Sample text 961,C,0.7715667086293349
Sample text 962,A,0.3859771734947153
Sample text 963,B,0.9101559904909792
Sample text 964,A,0.11112367800334055
Sample text 965,B,0.1825544734849457
Sample text 966,A,0.3723414029802379
Sample text 967,A,0.8248242859964956
Sample text 968,B,0.9283056434072413
Sample text 969,C,0.1670944089441765
Sample text 970,C,0.9707741233239121
Sample text 971,B,0.7574481910050411
Sample text 972,A,0.8968512881387645
Sample text 973,A,0.9752666929969579
Sample text 974,B,0.870862165509837
Sample text 975,A,0.5494456414209938
Sample text 976,C,0.26711487594341377
Sample text 977,B,0.44214193583680617
Sample text 978,C,0.5335039334978015
Sample text 979,C,0.11334333355874893
Sample text 980,C,0.7597150415103039
Sample text 981,B,0.057500288935192434
Sample text 982,B,0.87327363664936
Sample text 983,C,0.6173504897897163
Sample text 984,B,0.1273109603410798
Sample text 985,A,0.10011667919608624
Sample text 986,C,0.8001168290254539
Sample text 987,C,0.6756973806999789
Sample text 988,A,0.9665180420606178
Sample text 989,B,0.03883124476278188
Sample text 990,B,0.9835660676991492
Sample text 991,A,0.5013095794358182
Sample text 992,C,0.7031692645150748
Sample text 993,B,0.8065866126113168
Sample text 994,A,0.4174384460974797
Sample text 995,A,0.1324204700507483
Sample text 996,B,0.6930094720705472
Sample text 997,C,0.5479943897716052
Sample text 998,C,0.5881042398272243
Sample text 999,C,0.3901294948358913
