text,category,value
Sample text 779,B,0.3499616314064512
Sample text 780,B,0.014436556410799883
Sample text 781,B,0.26152687748648495
Sample text 782,B,0.7436777254979073
Sample text 783,B,0.8505501361491107
Sample text 784,A,0.443688267437501
Sample text 785,A,0.8753706129737193
Sample text 786,C,0.31438949704555874
Sample text 787,B,0.6767495094363928
Sample text 788,A,0.5472557783036669
Sample text 789,C,0.08333445948829865
Sample text 790,C,0.23758135647301581
Sample text 791,A,0.5716540989121774
Sample text 792,C,0.7644330053495932
Sample text 793,C,0.29710205607540274
Sample text 794,C,0.8269726237534402
Sample text 795,C,0.7555714091946231
Sample text 796,A,0.03354984747374301
Sample text 797,C,0.877186760393954
Sample text 798,C,0.5071045511157518
Sample text 799,B,0.9211362438607115
Sample text 800,A,0.7149386075250926
Sample text 801,B,0.8918011328224457
Sample text 802,C,0.264406275342853
Sample text 803,C,0.9900132267436865
Sample text 804,B,0.9480903303089839
Sample text 805,A,0.8008997413692449
Sample text 806,A,0.1321266006341386
Sample text 807,C,0.9819082592101284
Sample text 808,B,0.6634104024400175
Sample text 809,B,0.6169175921772457
Sample text 810,B,0.38994519778962355
Sample text 811,B,0.47076117006219076
Sample text 812,C,0.546193718742675
Sample text 813,B,0.12238806844531103
Sample text 814,C,0.4128754832748238
Sample text 815,B,0.699267463073825
Sample text 816,C,0.26527292553477
Sample text 817,A,0.9930908028136317
Sample text 818,C,0.041664150627227614
Sample text 819,C,0.3790893794228999
Sample text 820,A,0.9947227890783218
Sample text 821,B,0.020726571128744098
Sample text 822,B,0.6019465818028014
Sample text 823,A,0.49282477225612076
Sample text 824,B,0.10413207981615513
Sample text 825,B,0.6500012085331052
Sample text 826,B,0.23108934174409468
Sample text 827,B,0.9179688780932567
Sample text 828,A,0.46689725530719106
Sample text 829,B,0.10675767928313618
Sample text 830,A,0.16301560423276007
Sample text 831,B,0.5289626210389105
Sample text 832,B,0.8429200902178844
Sample text 833,C,0.7806462686056962
Sample text 834,A,0.09121631483221648
Sample text 835,B,0.042940784049152136
Sample text 836,C,0.15788758080403897
Sample text 837,A,0.33104837718337043
Sample text 838,C,0.6991294333790901
Sample text 839,B,0.09599407720990871
Sample text 840,A,0.6559209130275189
Sample text 841,C,0.9519699361611509
Sample text 842,A,0.7797822613807323
Sample text 843,B,0.1486617308199224
Sample text 844,B,0.9680529300105677
Sample text 845,B,0.42245523327920775
Sample text 846,B,0.5834982899474245
Sample text 847,B,0.5030121388178743
Sample text 848,C,0.5049655075756797
Sample text 849,A,0.8850864906189004
Sample text 850,C,0.33922510973577025
Sample text 851,C,0.7694414686826758
Sample text 852,C,0.45011135120926715
Sample text 853,A,0.520436863427257
Sample text 854,C,0.21147183752477572
Sample text 855,A,0.19960130544966226
Sample text 856,C,0.06277882260711842
Sample text 857,B,0.44347136305854795
Sample text 858,B,0.3750546621964991
Sample text 859,A,0.038214137139708226
Sample text 860,B,0.6190256828079781
Sample text 861,A,0.9630097011227913
Sample text 862,C,0.28174094503603675
Sample text 863,A,0.9916098006848484
Sample text 864,C,0.9275888033094694
Sample text 865,A,0.6809620513143854
Sample text 866,C,0.07207011081758341
Sample text 867,C,0.5989498546646382
Sample text 868,C,0.6942606102514202
Sample text 869,C,0.3281773964540835
Sample text 870,A,0.4397756878469604
Sample text 871,C,0.07150411301618798
Sample text 872,B,0.1809668533889709
Sample text 873,C,0.3051506406476395
Sample text 874,A,0.6772061862902037
Sample text 875,C,0.48257093871086953
Sample text 876,C,0.39571928756654684
Sample text 877,B,0.9382090833980682
Sample text 878,C,0.2949193427979424
Sample text 879,C,0.6428859740563003
Sample text 880,C,0.8305339706090753
Sample text 881,A,0.8462627693270972
Sample text 882,C,0.5109485595133881
Sample text 883,B,0.8516908409329048
Sample text 884,C,0.8652336627189094
Sample text 885,A,0.9006174473679232
Sample text 886,A,0.27546151863021684
Sample text 887,A,0.2775474645582232
Sample text 888,C,0.9248435220059849
Sample text 889,B,0.1814169104399812
Sample text 890,A,0.3211105869851314
Sample text 891,B,0.3685125178871562
Sample text 892,C,0.7075993777461465
Sample text 893,C,0.9899931010857951
Sample text 894,B,0.40622746068671123
Sample text 895,B,0.654747539239802
Sample text 896,A,0.09323169053397451
Sample text 897,A,0.7909745441517312
Sample text 898,A,0.14446791093016254
Sample text 899,C,0.07622272732140112
Sample text 900,B,0.9338777451283906
Sample text 901,A,0.3573019173457317
Sample text 902,B,0.3489891978742228
Sample text 903,C,0.8030770513556236
Sample text 904,A,0.8519076771483943
Sample text 905,A,0.7006847810688973
Sample text 906,A,0.43535818055415865
Sample text 907,B,0.4272576414993883
Sample text 908,A,0.5623142268980189
Sample text 909,B,0.4963530784512934
Sample text 910,B,0.5165131545612034
Sample text 911,A,0.6332376394409928
Sample text 912,B,0.9863370679005496
Sample text 913,C,0.7706669130997917
Sample text 914,C,0.34612295386156744
Sample text 915,A,0.794353415840403
Sample text 916,C,0.28713470806849417
Sample text 917,A,0.7254112162415178
Sample text 918,A,0.22381622252379463
Sample text 919,A,0.03554958124412411
Sample text 920,A,0.6622576199535283
Sample text 921,B,0.30981720473270313
Sample text 922,C,0.18880672852346192
Sample text 923,B,0.8125899726626953
Sample text 924,B,0.9702337944396432
Sample text 925,A,0.02377212897874892
Sample text 926,C,0.7748127086001108
Sample text 927,A,0.841350377886284
Sample text 928,A,0.794744824429337
Sample text 929,B,0.9653608109311522
Sample text 930,A,0.575551196404968
Sample text 931,A,0.5177852844472879
Sample text 932,B,0.1661633342915193
Sample text 933,C,0.14712595233748582
Sample text 934,B,0.3600372189286619
Sample text 935,C,0.7609097913480529
Sample text 936,B,0.6616076480130847
Sample text 937,A,0.14537335366411386
Sample text 938,A,0.9989712917117136
Sample text 939,B,0.8544566931767339
Sample text 940,B,0.08515820904421378
Sample text 941,B,0.5378313777707041
Sample text 942,B,0.739384137508707
Sample text 943,A,0.8580008113464983
Sample text 944,A,0.795510501429695
Sample text 945,B,0.38558273148341493
Sample text 946,C,0.3160380830252735
Sample text 947,A,0.42714568253994745
Sample text 948,C,0.17095016442979316
Sample text 949,B,0.2649630313760597
Sample text 950,A,0.7102799921873484
Sample text 951,C,0.7768586556393735
Sample text 952,B,0.5514442947818878
Sample text 953,A,0.41598310939928607
Sample text 954,C,0.9201322791973899
Sample text 955,C,0.7469052713599469
Sample text 956,A,0.6747726463961076
Sample text 957,B,0.5641010099069734
Sample text 958,C,0.6342419832025171
Sample text 959,B,0.607407931060341
Sample text 960,C,0.6365545725092845
Sample text 961,A,0.2075403948097745
Sample text 962,C,0.22353921352180472
Sample text 963,B,0.7795998471968356
Sample text 964,A,0.7796780202927891
Sample text 965,A,0.2975247112588354
Sample text 966,A,0.10418672282389174
Sample text 967,A,0.34191157920246484
Sample text 968,C,0.9285216009916647
Sample text 969,B,0.5778499193901669
Sample text 970,B,0.14263443406578813
Sample text 971,C,0.7372173988860417
Sample text 972,A,0.3513671821952763
Sample text 973,B,0.8544147325689178
Sample text 974,B,0.9121969051588492
Sample text 975,C,0.30922239232558923
Sample text 976,A,0.5921658705279165
Sample text 977,C,0.17861130370087552
Sample text 978,B,0.25363395869584526
Sample text 979,A,0.6360288752613952
Sample text 980,A,0.3193947623244743
Sample text 981,A,0.11354337373253054
Sample text 982,A,0.9891239224253676
Sample text 983,C,0.5222792191146024
Sample text 984,B,0.6256143095381891
Sample text 985,A,0.8070681528996292
Sample text 986,C,0.3153146778847955
Sample text 987,B,0.5802895669469014
Sample text 988,B,0.2396478026887724
Sample text 989,A,0.9067568644689386
Sample text 990,A,0.19685494987302987
Sample text 991,C,0.029539884185414977
Sample text 992,B,0.3786543832638789
Sample text 993,B,0.3852471086257728
Sample text 994,A,0.16220922252479153
Sample text 995,B,0.7146701266873856
Sample text 996,C,0.81974501358171
Sample text 997,C,0.7057780439886235
Sample text 998,A,0.2411515009510441
Sample text 999,A,0.567051238471071
