text,category,value
Sample text 780,C,0.7150184495797577
Sample text 781,A,0.9985896511433086
Sample text 782,B,0.40406444389647733
Sample text 783,C,0.19223208920636392
Sample text 784,B,0.8086963587215027
Sample text 785,B,0.9606587576436175
Sample text 786,C,0.8469811437202067
Sample text 787,C,0.0576562188693267
Sample text 788,B,0.19301425084659152
Sample text 789,A,0.3326780792835492
Sample text 790,C,0.35927757232640356
Sample text 791,C,0.8273740848307107
Sample text 792,B,0.1547656486741582
Sample text 793,A,0.6102271296551803
Sample text 794,A,0.08138957925914325
Sample text 795,C,0.12328214986377128
Sample text 796,A,0.4322574269159011
Sample text 797,A,0.3959355743877456
Sample text 798,A,0.3830638004160054
Sample text 799,B,0.938218207030577
Sample text 800,C,0.4199263893999
Sample text 801,A,0.20966924494560435
Sample text 802,B,0.47618813128549653
Sample text 803,C,0.13040389865768398
Sample text 804,A,0.13234942064953015
Sample text 805,C,0.9787672221882218
Sample text 806,B,0.606573653520115
Sample text 807,B,0.47599228676997685
Sample text 808,C,0.2504822641554647
Sample text 809,C,0.13670351448339912
Sample text 810,B,0.386918219351421
Sample text 811,B,0.29643290536229383
Sample text 812,B,0.84945139817812
Sample text 813,C,0.25249852939516204
Sample text 814,A,0.5980252575605882
Sample text 815,B,0.8512828422078096
Sample text 816,B,0.27823817882964275
Sample text 817,A,0.7211801005588421
Sample text 818,A,0.6337125159975219
Sample text 819,B,0.8766060176808421
Sample text 820,A,0.2815574497530967
Sample text 821,C,0.24750732253269392
Sample text 822,B,0.6109306260418651
Sample text 823,B,0.48661562377847023
Sample text 824,B,0.6956075299282564
Sample text 825,C,0.9369218696499434
Sample text 826,C,0.34193133933628916
Sample text 827,B,0.40539022197427677
Sample text 828,C,0.8382782712139452
Sample text 829,B,0.8765066856397867
Sample text 830,B,0.5922958863638328
Sample text 831,C,0.2334626690788424
Sample text 832,C,0.24046915867352914
Sample text 833,C,0.5561886290171959
Sample text 834,B,0.49894321584231893
Sample text 835,B,0.9247407431088738
Sample text 836,A,0.18357037634715412
Sample text 837,C,0.7400951921855498
Sample text 838,C,0.7862353648201178
Sample text 839,C,0.9735531947372627
Sample text 840,A,0.4008066229527777
Sample text 841,C,0.016420429581354812
Sample text 842,C,0.7685005427042277
Sample text 843,B,0.412770666096299
Sample text 844,B,0.2491454212129589
Sample text 845,B,0.5569728348490314
Sample text 846,B,0.3119114830092423
Sample text 847,A,0.13993194445360901
Sample text 848,C,0.8548446116654929
Sample text 849,C,0.3682576644825847
Sample text 850,C,0.020118767023441286
Sample text 851,A,0.548964896287583
Sample text 852,B,0.6196033521724087
Sample text 853,B,0.5362948377508556
Sample text 854,C,0.9592397705652121
Sample text 855,C,0.3355750077459243
Sample text 856,B,0.5724965178536332
Sample text 857,A,0.8091413067478055
Sample text 858,C,0.8959103572935185
Sample text 859,B,0.007792600894630741
Sample text 860,B,0.48866949532366843
Sample text 861,A,0.18314409506140217
Sample text 862,A,0.42224959350844227
Sample text 863,A,0.5028864211938515
Sample text 864,B,0.41372924713256
Sample text 865,C,0.503524716181386
Sample text 866,C,0.335573630928908
Sample text 867,C,0.8094766785427919
Sample text 868,A,0.6555553456843729
Sample text 869,A,0.35605209635891333
Sample text 870,B,0.40296278137998764
Sample text 871,A,0.15983694908668977
Sample text 872,C,0.7789474086606077
Sample text 873,A,0.15350723689033563
Sample text 874,C,0.14896813944755638
Sample text 875,C,0.1069725786772433
Sample text 876,C,0.693891101701562
Sample text 877,B,0.4193938740500256
Sample text 878,A,0.8642156949084152
Sample text 879,A,0.21830320932940883
Sample text 880,A,0.660140362475318
Sample text 881,B,0.40857760468935966
Sample text 882,B,0.29568106346562173
Sample text 883,A,0.564560638866686
Sample text 884,A,0.5145744599052647
Sample text 885,A,0.3341338096987171
Sample text 886,C,0.18237051535407567
Sample text 887,A,0.12364859710446285
Sample text 888,C,0.00481994037306821
Sample text 889,B,0.6486304522130466
Sample text 890,A,0.2569985503147144
Sample text 891,C,0.17014523366627365
Sample text 892,C,0.9297383467064201
Sample text 893,B,0.5423930862502846
Sample text 894,A,0.2081216194533113
Sample text 895,A,0.3814033633106053
Sample text 896,B,0.8470759255886445
Sample text 897,B,0.9150369893517432
Sample text 898,B,0.2407052639896201
Sample text 899,B,0.26716985665884596
Sample text 900,A,0.2409277071601349
Sample text 901,B,0.4642875421242526
Sample text 902,A,0.5536032988385909
Sample text 903,C,0.48288140175212
Sample text 904,C,0.3493088524998851
Sample text 905,C,0.6760598033356418
Sample text 906,A,0.6651373460282332
Sample text 907,A,0.8372869604294901
Sample text 908,A,0.5417319237129725
Sample text 909,A,0.48052062726405675
Sample text 910,C,0.7784087292957035
Sample text 911,C,0.11880759618745462
Sample text 912,A,0.6166253526903508
Sample text 913,B,0.25009119654142653
Sample text 914,A,0.08024802248611107
Sample text 915,B,0.4416303521972187
Sample text 916,C,0.38892129357882477
Sample text 917,B,0.4420397454482702
Sample text 918,A,0.3164205496133218
Sample text 919,C,0.2738778196743765
Sample text 920,C,0.025693784263112418
Sample text 921,A,0.1930854398839127
Sample text 922,B,0.7646810036703836
Sample text 923,A,0.668544425562998
Sample text 924,A,0.29158299671322463
Sample text 925,C,0.2702866739497515
Sample text 926,B,0.7514840604819579
Sample text 927,A,0.1683101437940524
Sample text 928,C,0.4989593239058393
Sample text 929,B,0.9764278298265389
Sample text 930,B,0.04156552382603207
Sample text 931,A,0.5795582959276302
Sample text 932,C,0.4832584259479471
Sample text 933,A,0.3446576332645318
Sample text 934,C,0.725377283721492
Sample text 935,A,0.7237302801181523
Sample text 936,A,0.30447130032266223
Sample text 937,C,0.24496764929490045
Sample text 938,A,0.7389552371247576
Sample text 939,A,0.5144975295437377
Sample text 940,A,0.940497709709295
Sample text 941,A,0.26464947167750386
Sample text 942,C,0.6980540944285508
Sample text 943,B,0.14511423649021493
Sample text 944,A,0.2745218010107672
Sample text 945,C,0.6988663248183369
Sample text 946,C,0.09721400143877457
Sample text 947,B,0.45158383165807015
Sample text 948,A,0.9008293803131937
Sample text 949,A,0.6849256118890056
Sample text 950,A,0.2323015429239894
Sample text 951,B,0.18789437806654796
Sample text 952,B,0.7298532061340779
Sample text 953,A,0.01687925122291345
Sample text 954,B,0.9688917105019496
Sample text 955,B,0.8523215522627339
Sample text 956,A,0.511688241833923
Sample text 957,A,0.699153489663226
Sample text 958,A,0.7573998668308294
Sample text 959,A,0.8505281917319483
Sample text 960,B,0.509274167535594
Sample text 961,B,0.2577101604258163
Sample text 962,C,0.08883273458258523
Sample text 963,B,0.48122986606505713
Sample text 964,B,0.7232624884809169
Sample text 965,B,0.41800647515799716
Sample text 966,A,0.17570381921085532
Sample text 967,B,0.030047183905228092
Sample text 968,B,0.9246286930843581
Sample text 969,C,0.1717285006548468
Sample text 970,A,0.48070350870302425
Sample text 971,C,0.2647269491765619
Sample text 972,A,0.4387551928556285
Sample text 973,C,0.8595126889159057
Sample text 974,B,0.881207406492876
Sample text 975,C,0.45478217695655754
Sample text 976,A,0.920357236045653
Sample text 977,C,0.393787281359941
Sample text 978,C,0.5640074491383537
Sample text 979,A,0.5458583837057085
Sample text 980,C,0.4798147366107375
Sample text 981,C,0.26936917161371765
Sample text 982,C,0.9388317655986654
Sample text 983,B,0.8291481615385663
Sample text 984,A,0.3049552998104197
Sample text 985,A,0.8171758962663485
Sample text 986,B,0.47109709721052495
Sample text 987,B,0.4248630061890881
Sample text 988,C,0.29436289627722323
Sample text 989,B,0.40612394119676143
Sample text 990,B,0.04788126471153886
Sample text 991,B,0.5239236181857042
Sample text 992,A,0.4044039606490074
Sample text 993,C,0.08202602573278728
Sample text 994,B,0.750598745254019
Sample text 995,A,0.612131355564932
Sample text 996,C,0.38009461171637393
Sample text 997,B,0.5974689750368389
Sample text 998,B,0.3329743000253439
Sample text 999,B,0.439688325170866
